315,175,41,693,288,313,176,0.8937253952026367,"[(693, 288), (693, 288), (693, 288), (693, 288), (693, 288), (693, 288), (692, 289), (690, 294), (690, 296), (689, 298), (689, 299), (689, 299), (689, 300), (686, 300), (680, 297), (668, 290), (637, 272), (589, 252), (535, 237), (496, 225), (481, 217), (469, 207), (451, 197), (420, 185), (377, 175), (325, 169), (272, 167), (228, 167), (218, 167), (219, 167), (222, 167), (224, 166), (225, 166), (225, 166), (225, 166), (225, 166), (232, 166), (246, 166), (255, 167), (264, 168), (274, 169), (282, 170), (287, 171), (290, 173), (294, 174), (297, 175), (301, 176), (309, 176), (312, 176), (313, 176), (313, 176), (313, 176), (313, 176), (313, 176), (313, 176)]"
607,348,24,313,176,613,351,0.8800179958343506,"[(313, 176), (313, 176), (313, 176), (313, 176), (313, 176), (313, 176), (313, 176), (311, 177), (311, 177), (311, 177), (311, 178), (322, 184), (357, 199), (397, 218), (443, 242), (491, 278), (538, 315), (565, 335), (571, 339), (571, 339), (571, 339), (568, 337), (562, 335), (559, 333), (556, 333), (550, 333), (544, 333), (543, 335), (546, 338), (554, 342), (563, 344), (575, 344), (587, 344), (602, 344), (617, 345), (624, 347), (628, 347), (628, 348), (628, 348), (628, 348), (628, 348), (627, 347), (624, 347), (622, 348), (622, 348), (621, 348), (618, 349), (615, 350), (613, 351), (613, 351), (613, 351), (613, 351), (613, 351), (613, 351)]"
570,361,16,613,351,569,363,0.7812082767486572,"[(613, 351), (613, 351), (613, 351), (613, 351), (613, 351), (613, 351), (613, 351), (615, 351), (621, 348), (628, 343), (641, 338), (651, 334), (653, 332), (652, 332), (636, 331), (605, 333), (583, 338), (577, 344), (576, 350), (578, 356), (583, 366), (584, 370), (584, 371), (584, 372), (584, 372), (583, 373), (582, 374), (578, 374), (572, 374), (567, 374), (565, 374), (565, 374), (565, 374), (565, 372), (566, 371), (566, 371), (566, 370), (567, 369), (569, 367), (570, 366), (570, 366), (570, 365), (570, 365), (569, 365), (569, 364), (569, 364), (569, 363), (569, 363)]"
356,194,48,569,363,371,203,0.7999908924102783,"[(569, 363), (569, 363), (569, 363), (569, 363), (569, 363), (569, 363), (569, 364), (569, 366), (569, 367), (569, 369), (569, 371), (570, 373), (570, 374), (570, 374), (565, 371), (559, 367), (553, 360), (549, 349), (543, 333), (536, 318), (516, 300), (461, 274), (428, 256), (407, 247), (390, 240), (387, 238), (387, 236), (388, 234), (389, 232), (389, 231), (389, 230), (389, 228), (387, 225), (386, 222), (386, 220), (387, 219), (388, 218), (388, 217), (388, 217), (388, 215), (387, 214), (386, 212), (383, 210), (381, 209), (375, 205), (372, 203), (371, 203), (371, 203), (371, 203)]"
256,588,75,371,203,288,576,0.8546931743621826,"[(371, 203), (371, 203), (371, 203), (371, 203), (371, 203), (371, 205), (377, 215), (389, 226), (404, 239), (423, 251), (440, 261), (451, 268), (456, 273), (458, 277), (459, 288), (456, 302), (450, 321), (445, 344), (436, 377), (422, 412), (407, 443), (397, 461), (386, 474), (374, 484), (356, 493), (344, 500), (341, 504), (335, 512), (327, 521), (325, 529), (325, 531), (325, 536), (323, 540), (322, 542), (322, 543), (321, 546), (320, 549), (319, 553), (318, 557), (311, 564), (304, 568), (301, 570), (301, 570), (301, 570), (299, 571), (298, 571), (297, 571), (292, 574), (290, 575), (289, 576), (288, 576), (288, 576)]"
440,270,45,288,576,458,276,0.6951384544372559,"[(288, 576), (288, 576), (288, 576), (288, 576), (288, 576), (288, 576), (289, 576), (288, 577), (288, 577), (288, 577), (292, 571), (294, 567), (296, 561), (301, 553), (311, 538), (333, 511), (365, 473), (399, 427), (427, 385), (445, 359), (452, 345), (453, 339), (452, 334), (452, 330), (451, 324), (454, 314), (460, 304), (464, 296), (466, 292), (466, 289), (466, 289), (466, 288), (465, 287), (462, 285), (461, 284), (460, 283), (460, 282), (460, 281), (459, 280), (459, 278), (458, 276), (458, 276), (458, 276)]"
710,583,66,458,276,741,580,0.7120988368988037,"[(458, 276), (458, 276), (458, 276), (458, 276), (458, 276), (458, 276), (458, 276), (458, 276), (458, 279), (461, 285), (465, 292), (468, 296), (478, 306), (495, 320), (527, 347), (568, 384), (600, 421), (613, 441), (617, 452), (619, 457), (621, 461), (622, 466), (624, 474), (626, 486), (631, 498), (637, 512), (646, 530), (649, 537), (650, 542), (654, 548), (669, 554), (698, 562), (724, 570), (738, 575), (741, 577), (743, 578), (743, 578), (743, 578), (743, 578), (742, 579), (741, 580), (741, 580), (741, 580), (741, 580)]"
446,295,95,741,580,429,287,0.5965275764465332,"[(741, 580), (741, 580), (741, 580), (741, 580), (737, 581), (732, 583), (729, 584), (728, 584), (727, 584), (726, 584), (724, 585), (723, 585), (722, 585), (722, 582), (718, 576), (713, 564), (702, 537), (690, 515), (669, 477), (632, 432), (562, 378), (485, 333), (443, 309), (438, 305), (439, 302), (440, 300), (441, 299), (441, 298), (437, 295), (432, 293), (432, 292), (431, 291), (431, 291), (430, 289), (429, 287), (429, 287), (429, 287)]"
1078,427,72,429,287,1068,413,0.8504617214202881,"[(429, 287), (429, 287), (429, 287), (429, 287), (431, 290), (445, 305), (459, 315), (475, 325), (489, 336), (496, 345), (501, 355), (505, 367), (508, 378), (512, 392), (527, 410), (574, 433), (631, 444), (693, 443), (735, 430), (777, 415), (820, 400), (861, 387), (909, 381), (961, 381), (992, 381), (1002, 382), (1002, 382), (1002, 382), (1003, 382), (1006, 383), (1008, 383), (1008, 383), (1008, 385), (1009, 390), (1013, 394), (1019, 398), (1027, 402), (1031, 404), (1031, 404), (1032, 405), (1038, 406), (1053, 408), (1059, 409), (1063, 410), (1064, 411), (1066, 411), (1067, 412), (1068, 412), (1068, 413), (1068, 413), (1068, 413), (1068, 413)]"
401,296,37,1068,413,399,280,0.6792221069335938,"[(1068, 413), (1068, 413), (1068, 413), (1068, 413), (1068, 413), (1068, 413), (1058, 409), (1040, 404), (1010, 396), (967, 383), (912, 366), (856, 352), (815, 339), (782, 324), (744, 305), (697, 285), (643, 264), (588, 244), (530, 230), (484, 222), (458, 218), (435, 217), (417, 224), (415, 233), (415, 243), (415, 252), (413, 259), (409, 265), (401, 271), (399, 273), (399, 274), (399, 274), (399, 274), (399, 274), (399, 274), (399, 276), (399, 276), (399, 278), (399, 279), (399, 280), (399, 280), (399, 280)]"
224,646,80,399,280,256,617,0.7597970962524414,"[(399, 280), (399, 280), (399, 280), (399, 280), (399, 280), (399, 280), (399, 280), (399, 280), (399, 281), (401, 284), (405, 287), (406, 288), (409, 289), (412, 295), (415, 305), (416, 318), (417, 335), (417, 357), (411, 389), (398, 420), (376, 450), (355, 476), (339, 497), (328, 519), (315, 550), (309, 568), (304, 580), (300, 589), (297, 594), (294, 597), (291, 599), (287, 601), (285, 602), (284, 603), (281, 605), (275, 610), (270, 612), (268, 613), (267, 613), (263, 613), (259, 614), (257, 616), (256, 617), (256, 617), (256, 617), (256, 617), (256, 617)]"
56,521,21,256,617,65,516,0.8641676902770996,"[(256, 617), (256, 617), (256, 617), (256, 617), (256, 617), (256, 617), (256, 617), (263, 611), (272, 601), (280, 588), (290, 570), (308, 542), (340, 502), (378, 462), (410, 431), (436, 406), (464, 381), (501, 348), (521, 326), (524, 319), (524, 318), (482, 324), (409, 352), (333, 387), (275, 412), (208, 431), (143, 450), (114, 465), (105, 473), (101, 480), (97, 487), (96, 493), (94, 496), (90, 501), (86, 505), (85, 507), (84, 508), (84, 509), (83, 510), (79, 512), (76, 513), (75, 514), (74, 514), (74, 514), (73, 515), (68, 516), (65, 516), (65, 516), (65, 516), (65, 516), (65, 516), (65, 516), (65, 516)]"
919,599,46,65,516,933,595,0.8952624797821045,"[(65, 516), (65, 516), (65, 516), (65, 516), (65, 516), (65, 516), (65, 516), (65, 516), (65, 516), (72, 516), (80, 513), (92, 507), (109, 500), (134, 495), (202, 489), (297, 490), (415, 499), (527, 509), (609, 521), (666, 531), (715, 541), (773, 553), (836, 563), (893, 571), (925, 577), (932, 579), (933, 580), (936, 580), (952, 582), (964, 583), (970, 585), (970, 585), (970, 585), (970, 585), (977, 590), (1005, 594), (1039, 597), (1045, 597), (1045, 597), (1037, 597), (1022, 597), (1003, 597), (983, 597), (968, 596), (955, 595), (941, 593), (938, 593), (936, 593), (936, 594), (935, 594), (934, 594), (934, 595), (934, 595), (933, 595), (933, 595)]"
200,491,28,933,595,203,485,0.8592891693115234,"[(933, 595), (933, 595), (933, 595), (933, 595), (933, 595), (930, 597), (927, 599), (927, 599), (924, 597), (919, 591), (909, 582), (892, 570), (854, 550), (774, 517), (681, 476), (599, 452), (547, 444), (518, 441), (507, 440), (501, 440), (492, 447), (469, 455), (438, 457), (383, 457), (315, 453), (258, 452), (226, 452), (220, 453), (220, 453), (220, 453), (220, 453), (215, 456), (207, 457), (200, 457), (199, 458), (199, 458), (198, 458), (196, 460), (194, 462), (192, 465), (192, 469), (194, 474), (197, 478), (200, 482), (203, 484), (204, 485), (204, 485), (204, 485), (204, 485), (204, 485), (204, 485), (204, 485), (204, 485)]"
541,82,45,203,485,527,98,0.8261682987213135,"[(203, 485), (203, 485), (203, 485), (203, 485), (203, 485), (203, 485), (203, 485), (204, 485), (208, 485), (215, 481), (231, 475), (248, 471), (274, 463), (302, 450), (337, 426), (389, 395), (441, 362), (462, 342), (466, 327), (465, 308), (459, 279), (447, 243), (444, 223), (445, 204), (453, 180), (461, 161), (464, 151), (464, 147), (464, 145), (464, 144), (464, 144), (464, 144), (472, 141), (478, 139), (483, 137), (486, 135), (489, 130), (491, 127), (493, 124), (499, 119), (505, 115), (510, 112), (515, 108), (520, 104), (523, 102), (524, 101), (524, 100), (524, 99), (525, 99), (526, 98), (526, 98)]"
251,376,27,527,98,255,377,0.7349097728729248,"[(527, 98), (527, 98), (527, 98), (527, 98), (527, 98), (527, 98), (527, 98), (527, 98), (527, 101), (525, 108), (521, 120), (517, 134), (510, 171), (504, 214), (487, 281), (453, 345), (410, 402), (391, 425), (385, 428), (384, 426), (378, 418), (367, 403), (352, 388), (329, 373), (291, 358), (284, 354), (279, 351), (279, 350), (279, 350), (278, 350), (278, 350), (277, 351), (272, 355), (263, 362), (256, 370), (255, 375), (255, 377), (255, 377), (255, 377), (255, 377), (255, 377), (255, 377), (255, 377), (255, 377), (255, 377)]"
901,471,43,255,377,906,460,0.9037134647369385,"[(255, 377), (255, 377), (255, 377), (255, 377), (255, 377), (255, 377), (255, 377), (255, 377), (259, 377), (265, 374), (274, 369), (285, 364), (297, 363), (318, 362), (361, 367), (463, 380), (592, 397), (669, 410), (684, 412), (685, 413), (688, 414), (698, 417), (723, 424), (744, 428), (758, 431), (763, 434), (765, 434), (769, 435), (779, 437), (804, 438), (847, 440), (897, 443), (915, 445), (916, 445), (916, 445), (915, 446), (914, 447), (912, 448), (910, 450), (907, 451), (905, 452), (905, 453), (905, 453), (905, 454), (905, 454), (905, 454), (905, 454), (905, 454), (905, 454), (905, 455), (905, 457), (905, 458), (905, 459), (905, 460), (906, 460), (906, 460)]"
334,174,87,906,460,368,191,0.8413841724395752,"[(906, 460), (906, 460), (906, 460), (906, 460), (906, 460), (905, 460), (897, 460), (892, 460), (886, 456), (873, 449), (855, 438), (815, 417), (748, 396), (652, 368), (553, 340), (502, 319), (496, 309), (499, 299), (502, 290), (502, 275), (497, 263), (487, 250), (471, 237), (445, 224), (422, 215), (404, 211), (398, 211), (397, 212), (398, 213), (398, 213), (397, 213), (389, 215), (379, 217), (368, 217), (349, 214), (341, 211), (338, 208), (337, 205), (337, 200), (338, 197), (338, 196), (338, 196), (338, 196), (338, 196), (338, 196), (339, 195), (354, 193), (364, 192), (368, 191), (368, 191), (368, 191), (368, 191)]"
627,140,80,368,191,633,158,0.642695426940918,"[(368, 191), (368, 191), (368, 191), (368, 191), (368, 191), (368, 191), (372, 197), (385, 208), (399, 221), (409, 234), (416, 248), (426, 266), (442, 287), (464, 303), (483, 310), (513, 308), (565, 294), (611, 271), (622, 254), (619, 235), (613, 218), (607, 207), (605, 200), (603, 195), (601, 189), (597, 180), (594, 173), (593, 170), (592, 168), (592, 168), (593, 166), (598, 165), (604, 164), (611, 162), (618, 161), (629, 159), (631, 158), (632, 158), (633, 158), (633, 158)]"
43,350,27,633,158,42,342,0.9198873043060303,"[(633, 158), (633, 158), (633, 158), (633, 158), (633, 158), (633, 158), (633, 158), (632, 160), (630, 163), (629, 168), (622, 180), (615, 192), (609, 207), (602, 223), (595, 247), (579, 271), (558, 288), (519, 304), (464, 322), (394, 336), (316, 345), (227, 347), (139, 342), (105, 339), (73, 337), (46, 337), (31, 337), (19, 337), (10, 340), (8, 342), (12, 345), (14, 345), (14, 345), (14, 345), (14, 345), (14, 345), (14, 345), (14, 345), (14, 345), (14, 344), (14, 344), (14, 344), (14, 343), (18, 343), (22, 343), (26, 343), (29, 343), (34, 343), (39, 342), (42, 342), (42, 342), (42, 342), (42, 342), (42, 342), (42, 342), (42, 342)]"
314,413,72,42,342,324,420,0.6097486019134521,"[(42, 342), (42, 342), (42, 342), (42, 342), (42, 342), (42, 342), (42, 342), (42, 342), (42, 342), (46, 342), (57, 340), (72, 336), (97, 331), (223, 328), (325, 330), (394, 337), (421, 345), (423, 350), (419, 359), (407, 370), (392, 384), (377, 396), (367, 404), (363, 408), (360, 411), (354, 413), (346, 416), (337, 419), (330, 420), (329, 420), (329, 420), (329, 420), (329, 420), (325, 420), (324, 420), (324, 420), (324, 420), (324, 420)]"
1149,417,16,324,420,1150,418,0.8802187442779541,"[(324, 420), (324, 420), (324, 420), (324, 420), (324, 420), (324, 420), (324, 420), (326, 420), (335, 420), (342, 420), (347, 418), (352, 414), (356, 407), (362, 399), (388, 385), (434, 378), (491, 376), (556, 376), (609, 380), (665, 387), (740, 399), (837, 416), (956, 429), (1066, 443), (1137, 450), (1160, 454), (1162, 454), (1162, 455), (1161, 457), (1160, 459), (1160, 460), (1161, 461), (1161, 461), (1161, 461), (1159, 460), (1154, 458), (1153, 456), (1152, 452), (1153, 446), (1153, 434), (1153, 426), (1151, 419), (1151, 418), (1150, 418), (1150, 418), (1150, 418), (1150, 418), (1150, 418), (1150, 418), (1150, 418), (1150, 418), (1150, 418), (1150, 418), (1150, 418)]"
994,361,85,1150,418,957,353,0.6973512172698975,"[(1150, 418), (1150, 418), (1150, 418), (1150, 418), (1150, 418), (1144, 421), (1140, 423), (1136, 425), (1124, 425), (1083, 425), (1002, 421), (893, 411), (758, 402), (616, 388), (504, 378), (452, 377), (450, 378), (468, 382), (524, 388), (603, 392), (690, 392), (723, 387), (751, 379), (776, 371), (798, 365), (824, 361), (857, 357), (883, 354), (903, 352), (916, 352), (923, 351), (930, 351), (943, 352), (955, 353), (957, 353), (957, 353), (957, 353), (957, 353), (957, 353), (957, 353), (957, 353), (957, 353), (957, 353)]"
521,626,93,957,353,558,617,0.9817831516265869,"[(957, 353), (957, 353), (957, 353), (957, 353), (957, 353), (957, 353), (957, 353), (957, 353), (957, 354), (957, 354), (957, 354), (953, 351), (946, 349), (933, 349), (912, 349), (872, 357), (842, 375), (830, 391), (820, 407), (805, 422), (763, 454), (720, 479), (674, 504), (650, 518), (634, 529), (619, 537), (615, 545), (613, 551), (610, 555), (607, 559), (599, 567), (595, 571), (593, 574), (593, 576), (593, 578), (593, 581), (593, 584), (592, 589), (590, 593), (589, 597), (587, 601), (586, 602), (586, 603), (585, 603), (584, 603), (580, 606), (577, 607), (575, 609), (573, 610), (572, 612), (570, 613), (567, 615), (564, 616), (562, 616), (559, 617), (558, 617), (558, 617), (558, 617), (558, 617), (558, 617)]"
821,130,81,558,617,824,140,0.6786074638366699,"[(558, 617), (558, 617), (558, 617), (558, 617), (558, 617), (558, 617), (558, 617), (558, 616), (558, 608), (558, 599), (557, 587), (556, 571), (555, 549), (551, 521), (549, 513), (558, 504), (611, 484), (709, 449), (800, 406), (854, 353), (882, 304), (894, 271), (897, 244), (897, 226), (893, 211), (892, 197), (892, 193), (892, 191), (892, 189), (891, 185), (885, 177), (878, 171), (865, 164), (851, 157), (838, 150), (830, 145), (827, 143), (826, 142), (825, 141), (824, 140), (824, 140), (824, 140)]"
296,419,86,824,140,287,428,0.9757471084594727,"[(824, 140), (824, 140), (824, 140), (824, 140), (824, 140), (824, 140), (824, 142), (825, 153), (826, 162), (823, 172), (816, 183), (805, 194), (787, 213), (749, 244), (699, 286), (633, 338), (565, 392), (513, 436), (495, 458), (486, 465), (482, 466), (471, 461), (445, 451), (393, 438), (331, 426), (296, 421), (290, 421), (290, 421), (290, 421), (290, 421), (285, 422), (280, 422), (274, 422), (268, 422), (263, 422), (260, 422), (254, 422), (248, 422), (248, 422), (248, 422), (248, 422), (248, 422), (248, 422), (248, 422), (248, 422), (248, 422), (253, 424), (265, 429), (269, 431), (272, 431), (277, 431), (281, 430), (284, 429), (286, 429), (287, 429), (287, 429), (287, 429), (287, 429), (287, 428), (287, 428)]"
987,296,75,287,428,1000,311,0.7612471580505371,"[(287, 428), (287, 428), (287, 428), (287, 428), (287, 428), (289, 428), (295, 430), (298, 430), (303, 430), (309, 429), (316, 427), (327, 423), (341, 415), (362, 405), (408, 392), (476, 378), (578, 367), (641, 361), (668, 356), (721, 347), (739, 342), (756, 339), (784, 332), (829, 321), (860, 315), (879, 311), (897, 309), (924, 308), (968, 309), (1012, 311), (1013, 311), (1008, 311), (1002, 311), (1000, 311), (1000, 311), (1000, 311), (1000, 311), (1000, 311), (1000, 311), (1000, 311), (1000, 311), (1000, 311), (1000, 311), (1000, 311), (1000, 311), (1000, 311), (1000, 311)]"
954,596,100,1000,311,978,613,0.5760383605957031,"[(1000, 311), (1000, 311), (1000, 311), (1000, 311), (992, 314), (981, 317), (964, 319), (927, 319), (861, 322), (813, 329), (796, 333), (789, 335), (787, 336), (782, 339), (773, 350), (771, 371), (778, 398), (815, 434), (874, 469), (923, 497), (945, 512), (962, 522), (976, 531), (986, 542), (988, 551), (988, 561), (988, 570), (988, 579), (988, 588), (986, 595), (983, 603), (979, 611), (978, 613), (978, 613), (978, 613), (978, 613)]"
239,640,76,978,613,260,635,0.916517972946167,"[(978, 613), (978, 613), (978, 613), (978, 613), (978, 613), (977, 611), (975, 610), (973, 607), (970, 602), (966, 595), (964, 582), (959, 566), (953, 550), (937, 526), (889, 497), (808, 479), (715, 469), (703, 470), (675, 486), (646, 513), (611, 546), (572, 571), (534, 585), (489, 589), (429, 585), (364, 576), (330, 575), (321, 576), (320, 577), (319, 579), (313, 586), (297, 596), (283, 606), (274, 613), (273, 616), (278, 619), (280, 620), (280, 620), (277, 621), (271, 622), (265, 625), (262, 628), (259, 632), (259, 633), (259, 633), (259, 634), (259, 634), (259, 634), (259, 634), (259, 634), (259, 634), (260, 634), (260, 634), (260, 634), (260, 634), (260, 634)]"
327,148,57,260,635,335,164,0.7139108180999756,"[(260, 635), (260, 635), (260, 635), (260, 635), (260, 635), (260, 635), (260, 635), (260, 635), (260, 635), (270, 631), (281, 623), (293, 613), (308, 596), (318, 570), (326, 536), (335, 499), (346, 470), (360, 443), (370, 421), (379, 395), (380, 366), (372, 339), (356, 310), (346, 292), (344, 287), (344, 285), (344, 281), (344, 276), (342, 267), (335, 256), (328, 246), (322, 240), (321, 233), (322, 223), (323, 212), (325, 203), (326, 196), (332, 183), (335, 174), (335, 168), (335, 165), (335, 164), (335, 164), (335, 164)]"
217,373,76,335,164,227,392,0.7562286853790283,"[(335, 164), (335, 164), (335, 164), (335, 164), (335, 164), (335, 164), (335, 164), (335, 164), (344, 174), (352, 189), (362, 207), (374, 240), (387, 274), (391, 311), (385, 357), (364, 400), (347, 430), (340, 439), (339, 439), (334, 439), (319, 433), (304, 428), (278, 426), (261, 425), (244, 424), (232, 424), (226, 423), (224, 423), (223, 423), (223, 423), (222, 423), (222, 422), (222, 422), (222, 422), (222, 422), (222, 422), (222, 422), (222, 422), (223, 421), (226, 414), (227, 408), (227, 401), (227, 395), (227, 393), (227, 393), (227, 392), (227, 392)]"
464,64,15,227,392,462,67,0.9795362949371338,"[(227, 392), (227, 392), (227, 392), (227, 392), (227, 392), (227, 392), (230, 397), (237, 401), (243, 404), (250, 407), (260, 411), (269, 416), (278, 420), (294, 428), (324, 433), (356, 433), (404, 408), (419, 376), (420, 335), (416, 296), (414, 265), (420, 239), (427, 220), (432, 204), (434, 186), (440, 159), (446, 144), (450, 133), (450, 126), (449, 120), (447, 117), (446, 115), (446, 113), (446, 111), (446, 109), (446, 106), (445, 100), (445, 93), (446, 91), (446, 91), (447, 90), (447, 88), (448, 86), (449, 82), (452, 78), (454, 75), (456, 74), (456, 73), (456, 73), (456, 73), (456, 73), (457, 73), (458, 72), (459, 71), (460, 70), (461, 69), (461, 68), (462, 67), (462, 67), (462, 67)]"
454,333,64,462,67,442,357,0.6508240699768066,"[(462, 67), (462, 67), (462, 67), (462, 67), (462, 67), (462, 67), (462, 67), (462, 68), (464, 75), (467, 83), (469, 91), (469, 100), (472, 117), (473, 132), (472, 152), (470, 184), (475, 225), (494, 264), (507, 276), (509, 278), (509, 278), (509, 274), (505, 258), (499, 253), (494, 252), (492, 252), (489, 254), (485, 261), (482, 268), (479, 277), (473, 290), (460, 320), (451, 340), (445, 352), (443, 356), (442, 357), (442, 357), (442, 357), (442, 357), (442, 357)]"
624,636,83,442,357,622,652,0.7498633861541748,"[(442, 357), (442, 357), (442, 357), (442, 357), (442, 357), (442, 357), (442, 357), (442, 357), (443, 356), (447, 353), (447, 353), (447, 352), (447, 352), (448, 353), (457, 365), (480, 390), (527, 429), (592, 481), (609, 504), (616, 521), (621, 540), (628, 560), (635, 580), (638, 593), (640, 605), (643, 618), (651, 635), (660, 653), (668, 666), (670, 672), (670, 673), (669, 673), (668, 673), (665, 672), (663, 671), (660, 670), (656, 669), (649, 668), (640, 665), (632, 663), (627, 660), (623, 657), (622, 654), (622, 653), (622, 653), (622, 652)]"
939,193,16,622,652,940,189,0.9269468784332275,"[(622, 652), (622, 652), (622, 652), (622, 652), (622, 652), (623, 652), (623, 652), (623, 651), (622, 644), (622, 633), (621, 621), (619, 603), (615, 587), (604, 558), (604, 534), (638, 484), (670, 455), (703, 431), (742, 408), (791, 378), (852, 337), (905, 297), (930, 276), (936, 269), (938, 264), (940, 261), (942, 258), (943, 258), (943, 258), (943, 258), (936, 255), (927, 252), (923, 248), (919, 243), (917, 236), (913, 229), (909, 219), (907, 212), (907, 206), (911, 201), (914, 198), (917, 195), (921, 194), (926, 192), (934, 191), (939, 190), (940, 190), (940, 189), (940, 189), (940, 189), (940, 189), (940, 189), (940, 189), (940, 189), (940, 189), (940, 189), (940, 189)]"
590,400,53,940,189,610,406,0.7757682800292969,"[(940, 189), (940, 188), (940, 188), (940, 188), (940, 188), (940, 188), (937, 190), (935, 193), (929, 197), (925, 199), (910, 205), (903, 207), (901, 209), (900, 210), (896, 212), (880, 222), (857, 238), (832, 257), (802, 282), (773, 312), (751, 341), (724, 366), (712, 377), (700, 383), (687, 388), (678, 391), (669, 391), (663, 392), (662, 392), (662, 392), (662, 392), (662, 392), (656, 392), (645, 392), (636, 394), (635, 395), (635, 395), (629, 398), (626, 400), (624, 401), (620, 402), (615, 404), (612, 405), (610, 406), (610, 406), (610, 406), (610, 406), (610, 406)]"
276,444,34,610,406,292,460,0.7484276294708252,"[(610, 406), (610, 406), (610, 406), (610, 406), (610, 406), (610, 406), (610, 406), (610, 406), (609, 401), (609, 401), (608, 400), (607, 399), (605, 399), (597, 399), (580, 401), (543, 409), (460, 434), (428, 447), (410, 454), (396, 459), (377, 465), (355, 471), (343, 475), (340, 476), (338, 478), (334, 479), (329, 481), (319, 483), (310, 484), (308, 484), (308, 484), (310, 481), (310, 478), (310, 476), (310, 473), (308, 470), (307, 467), (305, 465), (301, 464), (294, 462), (292, 461), (292, 461), (292, 461), (292, 461), (292, 461), (292, 461)]"
206,135,65,292,460,193,124,0.7508459091186523,"[(292, 460), (292, 460), (292, 460), (292, 460), (292, 460), (292, 460), (292, 460), (292, 460), (292, 460), (292, 460), (286, 457), (278, 454), (269, 452), (262, 451), (252, 445), (250, 439), (254, 425), (264, 401), (273, 370), (276, 336), (277, 303), (275, 269), (270, 233), (263, 204), (256, 173), (252, 157), (247, 144), (239, 130), (233, 116), (229, 108), (228, 105), (226, 103), (226, 103), (225, 102), (224, 102), (224, 102), (223, 102), (217, 106), (206, 112), (197, 120), (194, 123), (193, 124), (193, 124), (193, 124), (193, 124), (193, 124)]"
797,670,92,193,124,795,687,0.733851432800293,"[(193, 124), (193, 124), (193, 124), (193, 124), (193, 124), (193, 124), (195, 131), (197, 139), (204, 152), (216, 172), (230, 195), (238, 209), (242, 222), (247, 237), (259, 260), (319, 322), (373, 374), (422, 424), (473, 473), (535, 524), (602, 573), (657, 612), (684, 633), (700, 647), (712, 658), (725, 667), (741, 677), (766, 686), (783, 691), (794, 695), (795, 695), (795, 695), (795, 695), (795, 695), (794, 694), (794, 691), (795, 689), (795, 687), (795, 687), (795, 687), (795, 687), (795, 687), (795, 687), (795, 687), (795, 687)]"
808,212,90,795,687,816,225,0.5655350685119629,"[(795, 687), (795, 687), (795, 687), (795, 687), (795, 687), (795, 687), (795, 687), (795, 687), (795, 687), (782, 666), (762, 636), (723, 589), (672, 537), (643, 499), (642, 482), (653, 465), (664, 448), (677, 432), (689, 414), (703, 394), (735, 361), (782, 320), (820, 269), (822, 254), (820, 243), (818, 235), (817, 230), (816, 229), (816, 228), (816, 228), (816, 227), (816, 227), (816, 227), (816, 226), (816, 226)]"
157,462,67,816,225,162,457,0.6527831554412842,"[(816, 225), (816, 225), (816, 225), (816, 225), (816, 225), (816, 225), (816, 225), (816, 225), (809, 232), (802, 237), (798, 241), (795, 241), (793, 242), (773, 245), (719, 258), (615, 290), (547, 313), (485, 338), (423, 374), (382, 406), (365, 424), (351, 436), (330, 447), (305, 456), (286, 459), (269, 460), (244, 460), (169, 461), (152, 463), (152, 463), (156, 461), (161, 459), (162, 458), (162, 458), (162, 458), (162, 457), (162, 457), (162, 457), (162, 457), (162, 457)]"
940,485,95,162,457,963,515,0.7716844081878662,"[(162, 457), (162, 457), (162, 457), (162, 457), (162, 457), (162, 457), (162, 457), (162, 457), (166, 456), (177, 451), (200, 438), (230, 426), (295, 405), (379, 385), (463, 374), (542, 372), (605, 381), (654, 400), (716, 428), (850, 479), (943, 508), (1000, 525), (1015, 530), (1017, 531), (1017, 531), (1017, 531), (1016, 531), (1016, 531), (1016, 531), (1016, 531), (1016, 531), (1016, 531), (1016, 531), (1016, 530), (1016, 530), (1016, 529), (1015, 528), (1009, 525), (993, 523), (975, 520), (965, 518), (965, 518), (964, 517), (964, 516), (963, 516), (963, 515), (963, 515)]"
832,401,47,963,515,847,421,0.603994607925415,"[(963, 515), (963, 515), (963, 515), (963, 515), (963, 515), (963, 515), (963, 515), (953, 517), (946, 518), (928, 516), (909, 512), (896, 509), (889, 506), (880, 500), (868, 491), (853, 477), (849, 471), (846, 466), (845, 463), (845, 459), (849, 453), (852, 448), (853, 444), (853, 442), (853, 441), (853, 440), (855, 437), (855, 435), (853, 430), (852, 427), (851, 426), (851, 425), (850, 424), (850, 424), (849, 423), (847, 422), (847, 422)]"
